text,label,source,type
ADC begins screening of governorship aspirants,0,Premium Times,Verified_Real
URGENT SHARE NOW: APC primaries sweep out over 50 reps ahead of 2027 elections DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
"2027: Orji Kalu, Atuma win APC senatorial tickets in Abia",0,Premium Times,Verified_Real
CONFIRMED!!! SPECIAL REPORT: Nigeria’s maritime university upgrade stalls as billions flow into repealed academy !!!,1,Synthetic_Augmentation,Synthetic_Fake
"SHOCKING!!! GOWON MEMOIR: JONATHAN, SULTAN, RALLY NIGERIANS TO PRESERVE HISTORY READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: EID AND THE EPIDEMIC OF EMPTY POCKETS, BY REUBEN ABATI FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
Court begins contempt proceedings against FCCPC over alleged breach of digital lending order,0,Premium Times,Verified_Real
"BREAKING NEWS: Gowon’s Autobiography: T.Y. Danjuma donates N3bn, Dangote N500m DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: TRUMP SAYS HE CALLED OFF RENEWED ATTACK ON IRAN AT GULF STATES’ REQUEST READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: Inside the informant networks undermining Nigeria’s anti-banditry campaign, By Samuel Aruwan !!!",1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: UPDATED: EFCC ARRESTS FLEEING CONVICTED EX-POWER MINISTER DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: SPECIAL REPORT: Nigeria’s maritime university upgrade stalls as billions flow into repealed academy FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: DRC-UGANDA EBOLA EMERGENCY FOLLOWED IHR PROCEDURES — WHO SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: INVESTIGATION: The illegal timber trade fuelling terrorism in North-central Nigeria, Benin SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: NDC as the new frontier of opposition, By Majeed Dahiru READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: CANDIDATE SELECTION OR CIVILIAN COUP?, BY DAKUKU PETERSIDE !!!",1,Synthetic_Augmentation,Synthetic_Fake
Oil-well Dispute: Inside the report that restores Cross River’s hope,0,Premium Times,Verified_Real
CONFIRMED!!! RESOURCE CURSE? THE ONLY SCHOOL IN THIS AKWA IBOM OIL COMMUNITY LIES IN RUINS FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: SPECIAL REPORT: Nigeria’s maritime university upgrade stalls as billions flow into repealed academy !!!,1,Synthetic_Augmentation,Synthetic_Fake
"JUST IN: Pantami withdraws from Gombe APC governorship primaries, gives reasons",0,Premium Times,Verified_Real
BREAKING NEWS: 2027: APC APPEAL COMMITTEE RECEIVES 5 PETITIONS ON DELTA NASS PRIMARIES DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: EXCLUSIVE: WHY TINUBU FIRED WALE EDUN AS FINANCE MINISTER !!!,1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! PLATEAU APC PRIMARIES SWEEP OUT SIX FEDERAL LAWMAKERS SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
Plateau APC primaries sweep out six federal lawmakers,0,Premium Times,Verified_Real
Court strikes out deceased deputy governor’s suit,0,Premium Times,Verified_Real
URGENT SHARE NOW: SPECIAL REPORT: How families coped with 10-year closure of 23 schools in Oyo READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
"Content monetisation: The internet is rewarding harm, and women are paying the price, By Chioma Agwuegbo",0,Premium Times,Verified_Real
"Eid and the epidemic of empty pockets, By Reuben Abati",0,Premium Times,Verified_Real
URGENT SHARE NOW: DOCTORS SUSPEND STRIKE IN AKWA IBOM AFTER EFCC CHAIR’S APOLOGY FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! MODERN SLAVERY: INSIDE NIGERIAN COMMUNITIES WHERE CHILDREN ARE SOLD INTO MARRIAGE (II) SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: DRC-UGANDA EBOLA EMERGENCY FOLLOWED IHR PROCEDURES — WHO !!!,1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: Oil-well Dispute: Inside the report that restores Cross River’s hope READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: PROJECTS & PARTNERSHIPS SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: Modern Slavery: Inside Nigerian communities where children are sold into marriage (II) FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: Eid and the epidemic of empty pockets, By Reuben Abati SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! ADD NEW PLAYLIST SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
"Candidate selection or civilian coup?, By Dakuku Peterside",0,Premium Times,Verified_Real
SPECIAL REPORT: Nigeria’s maritime university upgrade stalls as billions flow into repealed academy,0,Premium Times,Verified_Real
SHOCKING!!! Retrieve your password !!!,1,Synthetic_Augmentation,Synthetic_Fake
Oil-well Dispute: Inside the report that restores Cross River’s hope,0,Premium Times,Verified_Real
URGENT SHARE NOW: COURT STRIKES OUT DECEASED DEPUTY GOVERNOR’S SUIT DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: INSIDE THE INFORMANT NETWORKS UNDERMINING NIGERIA’S ANTI-BANDITRY CAMPAIGN, BY SAMUEL ARUWAN FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
EXCLUSIVE: Why Tinubu fired Wale Edun as finance minister,0,Premium Times,Verified_Real
"Candidate selection or civilian coup?, By Dakuku Peterside",0,Premium Times,Verified_Real
Court strikes out deceased deputy governor’s suit,0,Premium Times,Verified_Real
Another former minister boycotts Gombe APC governorship primary,0,Premium Times,Verified_Real
BREAKING NEWS: PROJECTS & PARTNERSHIPS READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: EXCLUSIVE: Why Tinubu fired Wale Edun as finance minister DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: INSIDE THE INFORMANT NETWORKS UNDERMINING NIGERIA’S ANTI-BANDITRY CAMPAIGN, BY SAMUEL ARUWAN READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: CONTENT MONETISATION: THE INTERNET IS REWARDING HARM, AND WOMEN ARE PAYING THE PRICE, BY CHIOMA AGWUEGBO SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
Lawyers critical to ending corruption in Nigeria – NBA committee,0,Premium Times,Verified_Real
"BREAKING NEWS: CANDIDATE SELECTION OR CIVILIAN COUP?, BY DAKUKU PETERSIDE DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
"CONFIRMED!!! INVESTIGATION: THE ILLEGAL TIMBER TRADE FUELLING TERRORISM IN NORTH-CENTRAL NIGERIA, BENIN SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: NDC AS THE NEW FRONTIER OF OPPOSITION, BY MAJEED DAHIRU !!!",1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: Inside the informant networks undermining Nigeria’s anti-banditry campaign, By Samuel Aruwan !!!",1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: Oil-well Dispute: Inside the report that restores Cross River’s hope DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
"SHOCKING!!! APC returns incumbents, picks new faces in Osun primaries SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! EXCLUSIVE: Why Tinubu fired Wale Edun as finance minister SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: Abia inaugurates biogas pilot project to drive renewable energy – Official DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
Nigerian athlete shot dead days before MBA graduation in United States,0,Premium Times,Verified_Real
SHOCKING!!! RESOURCE CURSE? THE ONLY SCHOOL IN THIS AKWA IBOM OIL COMMUNITY LIES IN RUINS READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
"SHOCKING!!! Content monetisation: The internet is rewarding harm, and women are paying the price, By Chioma Agwuegbo READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! EPL: ARSENAL MOVE FIVE POINTS CLEAR AFTER SLIM WIN OVER BURNLEY FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
Abia inaugurates biogas pilot project to drive renewable energy – Official,0,Premium Times,Verified_Real
"BREAKING NEWS: Content monetisation: The internet is rewarding harm, and women are paying the price, By Chioma Agwuegbo SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! OLOYEDE MADE JAMB MODEL FOR NIGERIA’S PUBLIC INSTITUTIONS – CLERIC FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
Resource Curse? The only school in this Akwa Ibom oil community lies in ruins,0,Premium Times,Verified_Real
"SHOCKING!!! CJID, EU launch initiative to fight disinformation, strengthen democratic resilience in north-west Nigeria FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: Arsenal crowned Premier League champions after Man City stumble at Bournemouth DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
Fiscal Breach Uncovered: How Imo under Uzodinma spent N101.5 billion in unapproved funds,0,Premium Times,Verified_Real
"YOU WON'T BELIEVE: Candidate selection or civilian coup?, By Dakuku Peterside FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
"DHQ dismisses claims of terrorist base in South-west, intensifies search for abducted Oyo pupils",0,Premium Times,Verified_Real
CONFIRMED!!! LATE ARRIVAL OF OFFICIALS STALLS APC’S STATE ASSEMBLY PRIMARIES IN LAGOS !!!,1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! Oloyede made JAMB model for Nigeria’s public institutions – Cleric FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
"SHOCKING!!! OAU inducts 157 medical, dental graduates !!!",1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: Candidate selection or civilian coup?, By Dakuku Peterside DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
"Candidate selection or civilian coup?, By Dakuku Peterside",0,Premium Times,Verified_Real
"SHOCKING!!! NDC as the new frontier of opposition, By Majeed Dahiru !!!",1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! APC PRIMARIES: ADEBULE EMERGES LAGOS WEST CANDIDATE UNOPPOSED READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: Kano teacher remanded, school shut over alleged sexual abuse of pupils FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: Modern Slavery: Inside Nigerian communities where children are sold into marriage (II) DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
"NDC as the new frontier of opposition, By Majeed Dahiru",0,Premium Times,Verified_Real
CONFIRMED!!! ADC BEGINS SCREENING OF GOVERNORSHIP ASPIRANTS READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
"CONFIRMED!!! Aspirants reject result of APC primary in Ekiti, demand cancellation DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: Cross River senator rejects APC primary election results DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: Candidate selection or civilian coup?, By Dakuku Peterside READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
Trump says he called off renewed attack on Iran at Gulf states’ request,0,Premium Times,Verified_Real
"URGENT SHARE NOW: OAU INDUCTS 157 MEDICAL, DENTAL GRADUATES SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: CONTENT MONETISATION: THE INTERNET IS REWARDING HARM, AND WOMEN ARE PAYING THE PRICE, BY CHIOMA AGWUEGBO SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! SPECIAL REPORT: HOW FAMILIES COPED WITH 10-YEAR CLOSURE OF 23 SCHOOLS IN OYO FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
"CONFIRMED!!! SOUTH AFRICA DOESN’T HAVE A LEADERSHIP CRISIS: IT HAS A HUMANITY CRISIS, BY NQOBILE PAMELA XABA READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: INVESTIGATION: Inside Nigerian communities where children are forced into marriage (1) SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: Chelle picks Osimhen, Lookman for Portugal, Poland friendlies, names seven NPFL stars for Unity Cup SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! UPDATED: EFCC ARRESTS FLEEING CONVICTED EX-POWER MINISTER SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: CSOS CONDEMN BORNO SCHOOLCHILDREN ABDUCTION, DEMAND SECURITY OVERHAUL READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
CONFIRMED!!! DRC-UGANDA EBOLA EMERGENCY FOLLOWED IHR PROCEDURES — WHO SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: Eid and the epidemic of empty pockets, By Reuben Abati SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
Our Digital Network,0,Premium Times,Verified_Real
"YOU WON'T BELIEVE: 2027: ORJI KALU, ATUMA WIN APC SENATORIAL TICKETS IN ABIA FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: Oil-well Dispute: Inside the report that restores Cross River’s hope DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
"URGENT SHARE NOW: SOUTH AFRICA DOESN’T HAVE A LEADERSHIP CRISIS: IT HAS A HUMANITY CRISIS, BY NQOBILE PAMELA XABA !!!",1,Synthetic_Augmentation,Synthetic_Fake
INVESTIGATION: Inside Nigerian communities where children are forced into marriage (1),0,Premium Times,Verified_Real
YOU WON'T BELIEVE: COURT STRIKES OUT DECEASED DEPUTY GOVERNOR’S SUIT READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
SHOCKING!!! Lawyers critical to ending corruption in Nigeria – NBA committee FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
APC primaries sweep out over 50 reps ahead of 2027 elections,0,Premium Times,Verified_Real
"URGENT SHARE NOW: INVESTIGATION: The illegal timber trade fuelling terrorism in North-central Nigeria, Benin !!!",1,Synthetic_Augmentation,Synthetic_Fake
BREAKING NEWS: Togo removes visa requirement for African nationals READ AND SHARE!,1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: Inside the informant networks undermining Nigeria’s anti-banditry campaign, By Samuel Aruwan DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: SPECIAL REPORT: HOW FAMILIES COPED WITH 10-YEAR CLOSURE OF 23 SCHOOLS IN OYO FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: Content monetisation: The internet is rewarding harm, and women are paying the price, By Chioma Agwuegbo DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: How some people claimed I planned to kill Tinubu to take over power – VP Shettima FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: Facing EFCC trial, ex-Gov Yahaya Bello wins APC senatorial primary READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
URGENT SHARE NOW: Projects & Partnerships SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
INVESTIGATION: Inside Nigerian communities where children are forced into marriage (1),0,Premium Times,Verified_Real
"CONFIRMED!!! EID AND THE EPIDEMIC OF EMPTY POCKETS, BY REUBEN ABATI SHARE TO ALL GROUPS!",1,Synthetic_Augmentation,Synthetic_Fake
How some people claimed I planned to kill Tinubu to take over power – VP Shettima,0,Premium Times,Verified_Real
BREAKING NEWS: Kukah recounts Gowon’s post-exile life after ouster from power FORWARD IMMEDIATELY!,1,Synthetic_Augmentation,Synthetic_Fake
"Content monetisation: The internet is rewarding harm, and women are paying the price, By Chioma Agwuegbo",0,Premium Times,Verified_Real
"URGENT SHARE NOW: CONTENT MONETISATION: THE INTERNET IS REWARDING HARM, AND WOMEN ARE PAYING THE PRICE, BY CHIOMA AGWUEGBO !!!",1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: SOUTH AFRICA DOESN’T HAVE A LEADERSHIP CRISIS: IT HAS A HUMANITY CRISIS, BY NQOBILE PAMELA XABA !!!",1,Synthetic_Augmentation,Synthetic_Fake
"YOU WON'T BELIEVE: After 15 years in the Senate, Goje loses APC primary FORWARD IMMEDIATELY!",1,Synthetic_Augmentation,Synthetic_Fake
"BREAKING NEWS: SOUTH AFRICA DOESN’T HAVE A LEADERSHIP CRISIS: IT HAS A HUMANITY CRISIS, BY NQOBILE PAMELA XABA READ AND SHARE!",1,Synthetic_Augmentation,Synthetic_Fake
Projects & Partnerships,0,Premium Times,Verified_Real
BREAKING NEWS: RESOURCE CURSE? THE ONLY SCHOOL IN THIS AKWA IBOM OIL COMMUNITY LIES IN RUINS DON'T IGNORE THIS!,1,Synthetic_Augmentation,Synthetic_Fake
Modern Slavery: Inside Nigerian communities where children are sold into marriage (II),0,Premium Times,Verified_Real
"Inside the informant networks undermining Nigeria’s anti-banditry campaign, By Samuel Aruwan",0,Premium Times,Verified_Real
Cross River senator rejects APC primary election results,0,Premium Times,Verified_Real
"SHOCKING!!! FACING EFCC TRIAL, EX-GOV YAHAYA BELLO WINS APC SENATORIAL PRIMARY DON'T IGNORE THIS!",1,Synthetic_Augmentation,Synthetic_Fake
YOU WON'T BELIEVE: ﻿UCTH CMD SAYS RELOCATION OF MEDICAL PROFESSIONALS GRADUALLY REDUCING SHARE TO ALL GROUPS!,1,Synthetic_Augmentation,Synthetic_Fake
Why I supported Lagos Speaker Obasa’s removal — Desmond Elliott,0,Premium Times,Verified_Real
