text,label,source
URGENT SHARE NOW: Fiscal Breach Uncovered: How Imo under Uzodinma spent N101.5 billion in unapproved funds DON'T IGNORE THIS!,1,Synthetic_Fake_Augmented
Special Reports and Investigations,0,PremiumTimes_Real
Nigeria’s Federal/States’ Budgets since 2005,0,PremiumTimes_Real
Primary Health Tracker,0,PremiumTimes_Real
APC primaries sweep out over 50 reps ahead of 2027 elections,0,PremiumTimes_Real
"URGENT SHARE NOW: Content monetisation: The internet is rewarding harm, and women are paying the price, By Chioma Agwuegbo READ AND SHARE!",1,Synthetic_Fake_Augmented
YOU WON'T BELIEVE: MODERN SLAVERY: INSIDE NIGERIAN COMMUNITIES WHERE CHILDREN ARE SOLD INTO MARRIAGE (II) !!!,1,Synthetic_Fake_Augmented
FINAL WARNING: SPECIAL REPORT: HOW FAMILIES COPED WITH 10-YEAR CLOSURE OF 23 SCHOOLS IN OYO FORWARD IMMEDIATELY!,1,Synthetic_Fake_Augmented
"BREAKING NEWS: SOWORE REFUSES TO ENTER DEFENCE IN CYBER-BULLYING TRIAL, WRITES CHIEF JUDGE FOR CASE TRANSFER FORWARD IMMEDIATELY!",1,Synthetic_Fake_Augmented
"CONFIRMED!!! Gowon’s Autobiography: T.Y. Danjuma donates N3bn, Dangote N500m FORWARD IMMEDIATELY!",1,Synthetic_Fake_Augmented
non Gamstop casinos,0,PremiumTimes_Real
More Sports News,0,PremiumTimes_Real
Headline Stories,0,PremiumTimes_Real
SHOCKING!!! #ENDSARS DASHBOARD ???,1,Synthetic_Fake_Augmented
FINAL WARNING: Special Reports/Investigations DON'T IGNORE THIS!,1,Synthetic_Fake_Augmented
"Enugu, Chinese firm launch digital training for students",0,PremiumTimes_Real
CONFIRMED!!! DATA & INFOGRAPHICS SHARE TO ALL GROUPS!,1,Synthetic_Fake_Augmented
Data & Infographics,0,PremiumTimes_Real
YOU WON'T BELIEVE: OIL-WELL DISPUTE: INSIDE THE REPORT THAT RESTORES CROSS RIVER’S HOPE !!!,1,Synthetic_Fake_Augmented
FINAL WARNING: Headline Stories !!!,1,Synthetic_Fake_Augmented
Online Kaszinó Magyar,0,PremiumTimes_Real
BREAKING NEWS: ABDULRAZAQ ENDORSES GOVERNORSHIP ASPIRANT AMID KWARA APC TENSIONS !!!,1,Synthetic_Fake_Augmented
URGENT SHARE NOW: 2027: APC appeal committee receives 5 petitions on Delta NASS primaries DON'T IGNORE THIS!,1,Synthetic_Fake_Augmented
"Eid and the epidemic of empty pockets, By Reuben Abati",0,PremiumTimes_Real
"AFCON 2027 Qualifiers: Nigeria to battle Madagascar, Guinea-Bissau for ticket",0,PremiumTimes_Real
URGENT SHARE NOW: 2024 Edo Governorship Election SHARE TO ALL GROUPS!,1,Synthetic_Fake_Augmented
Abubakar Ahmadu Maishanu,0,PremiumTimes_Real
EXCLUSIVE: Why Tinubu fired Wale Edun as finance minister,0,PremiumTimes_Real
SHOCKING!!! Mariya Shuaibu Suleiman ???,1,Synthetic_Fake_Augmented
Kukah recounts Gowon’s post-exile life after ouster from power,0,PremiumTimes_Real
"CONFIRMED!!! CANDIDATE SELECTION OR CIVILIAN COUP?, BY DAKUKU PETERSIDE !!!",1,Synthetic_Fake_Augmented
Read moreDetails,0,PremiumTimes_Real
Gubernatorial & State House,0,PremiumTimes_Real
EFCC apologises to doctors over Uyo hospital incident,0,PremiumTimes_Real
"BREAKING NEWS: INVESTIGATION: THE ILLEGAL TIMBER TRADE FUELLING TERRORISM IN NORTH-CENTRAL NIGERIA, BENIN DON'T IGNORE THIS!",1,Synthetic_Fake_Augmented
Analysis and Data,0,PremiumTimes_Real
"CONFIRMED!!! FAAN ANNOUNCES ADDITIONAL HEALTH SCREENING MEASURES, ENHANCED EBOLA SURVEILLANCE AT NIGERIAN AIRPORTS SHARE TO ALL GROUPS!",1,Synthetic_Fake_Augmented
FINAL WARNING: HEADLINE STORIES READ AND SHARE!,1,Synthetic_Fake_Augmented
URGENT SHARE NOW: FISCAL BREACH UNCOVERED: HOW IMO UNDER UZODINMA SPENT N101.5 BILLION IN UNAPPROVED FUNDS ???,1,Synthetic_Fake_Augmented
BREAKING NEWS: Analysis and Data !!!,1,Synthetic_Fake_Augmented
"JUST IN: Pantami withdraws from Gombe APC governorship primaries, gives reasons",0,PremiumTimes_Real
BREAKING NEWS: LECTURERS AT UNIVERSITY OF CROSS RIVER BEGIN INDEFINITE STRIKE !!!,1,Synthetic_Fake_Augmented
"YOU WON'T BELIEVE: Content monetisation: The internet is rewarding harm, and women are paying the price, By Chioma Agwuegbo READ AND SHARE!",1,Synthetic_Fake_Augmented
FINAL WARNING: Analysis and Data ???,1,Synthetic_Fake_Augmented
Research & Innovation,0,PremiumTimes_Real
The Membership Club,0,PremiumTimes_Real
"2027: Despite forgery scandal, Wike’s PDP faction clears ex-Minister Uche Nnaji",0,PremiumTimes_Real
FINAL WARNING: Online Kaszinó Magyar DON'T IGNORE THIS!,1,Synthetic_Fake_Augmented
SHOCKING!!! ОНЛАЙН КАЗИНО КАЗАХСТАН FORWARD IMMEDIATELY!,1,Synthetic_Fake_Augmented
Онлайн казино Казахстан,0,PremiumTimes_Real
Ondo govt closes schools for APC assembly primaries after Monday’s violence,0,PremiumTimes_Real
"URGENT SHARE NOW: Content monetisation: The internet is rewarding harm, and women are paying the price, By Chioma Agwuegbo FORWARD IMMEDIATELY!",1,Synthetic_Fake_Augmented
CONFIRMED!!! #ENDSARS DASHBOARD SHARE TO ALL GROUPS!,1,Synthetic_Fake_Augmented
2024 Ondo Governorship Election,0,PremiumTimes_Real
Financial Inclusion,0,PremiumTimes_Real
"BREAKING NEWS: CANDIDATE SELECTION OR CIVILIAN COUP?, BY DAKUKU PETERSIDE SHARE TO ALL GROUPS!",1,Synthetic_Fake_Augmented
DOWNLOAD: SSS operatives’ N100 million defamation judgement against SERAP,0,PremiumTimes_Real
"Content monetisation: The internet is rewarding harm, and women are paying the price, By Chioma Agwuegbo",0,PremiumTimes_Real
Special Reports/Investigations,0,PremiumTimes_Real
Late arrival of officials stalls APC’s state assembly primaries in Lagos,0,PremiumTimes_Real
YOU WON'T BELIEVE: Read moreDetails READ AND SHARE!,1,Synthetic_Fake_Augmented
YOU WON'T BELIEVE: Онлайн казино Казахстан SHARE TO ALL GROUPS!,1,Synthetic_Fake_Augmented
Headline Stories,0,PremiumTimes_Real
"Eid and the epidemic of empty pockets, By Reuben Abati",0,PremiumTimes_Real
Business Specials,0,PremiumTimes_Real
Data & Infographics,0,PremiumTimes_Real
SHOCKING!!! Read moreDetails READ AND SHARE!,1,Synthetic_Fake_Augmented
FINAL WARNING: Abubakar Ahmadu Maishanu ???,1,Synthetic_Fake_Augmented
URGENT SHARE NOW: FALANA PETITIONS AFRICAN COMMISSION OVER XENOPHOBIA ATTACKS IN SOUTH AFRICA !!!,1,Synthetic_Fake_Augmented
"INVESTIGATION: The illegal timber trade fuelling terrorism in North-central Nigeria, Benin",0,PremiumTimes_Real
"Chelle picks Osimhen, Lookman for Portugal, Poland friendlies, names seven NPFL stars for Unity Cup",0,PremiumTimes_Real
Malabu Scandal Thread,0,PremiumTimes_Real
non Gamstop casinos,0,PremiumTimes_Real
YOU WON'T BELIEVE: Read moreDetails SHARE TO ALL GROUPS!,1,Synthetic_Fake_Augmented
Онлайн казино Казахстан,0,PremiumTimes_Real
"URGENT SHARE NOW: CANDIDATE SELECTION OR CIVILIAN COUP?, BY DAKUKU PETERSIDE ???",1,Synthetic_Fake_Augmented
FINAL WARNING: SPECIAL REPORTS/INVESTIGATIONS ???,1,Synthetic_Fake_Augmented
WHO warns global preparedness failing amid rising pandemic threats,0,PremiumTimes_Real
Court strikes out deceased deputy governor’s suit,0,PremiumTimes_Real
"BREAKING NEWS: INSIDE THE INFORMANT NETWORKS UNDERMINING NIGERIA’S ANTI-BANDITRY CAMPAIGN, BY SAMUEL ARUWAN DON'T IGNORE THIS!",1,Synthetic_Fake_Augmented
"Nigeria police busts trafficking syndicate, rescues 30 Malians, arrests 13 suspects",0,PremiumTimes_Real
Blood on Uniforms,0,PremiumTimes_Real
"Eid and the epidemic of empty pockets, By Reuben Abati",0,PremiumTimes_Real
"CONFIRMED!!! EID AND THE EPIDEMIC OF EMPTY POCKETS, BY REUBEN ABATI FORWARD IMMEDIATELY!",1,Synthetic_Fake_Augmented
BREAKING NEWS: BUSINESS SPECIALS SHARE TO ALL GROUPS!,1,Synthetic_Fake_Augmented
non Gamstop casinos,0,PremiumTimes_Real
Abdulqudus Ogundapo,0,PremiumTimes_Real
BREAKING NEWS: SPECIAL REPORTS/INVESTIGATIONS FORWARD IMMEDIATELY!,1,Synthetic_Fake_Augmented
"Oyo Mass Abduction: Makinde hints at negotiation with kidnappers, says 25 students, seven teachers abducted",0,PremiumTimes_Real
"URGENT SHARE NOW: INSIDE THE INFORMANT NETWORKS UNDERMINING NIGERIA’S ANTI-BANDITRY CAMPAIGN, BY SAMUEL ARUWAN FORWARD IMMEDIATELY!",1,Synthetic_Fake_Augmented
"SHOCKING!!! Gowon Memoir: Jonathan, Sultan, rally Nigerians to preserve history READ AND SHARE!",1,Synthetic_Fake_Augmented
"URGENT SHARE NOW: ASPIRANTS REJECT RESULT OF APC PRIMARY IN EKITI, DEMAND CANCELLATION ???",1,Synthetic_Fake_Augmented
CONFIRMED!!! BLOOD ON UNIFORMS ???,1,Synthetic_Fake_Augmented
Business Specials,0,PremiumTimes_Real
Late arrival of officials stalls APC’s state assembly primaries in Lagos,0,PremiumTimes_Real
YOU WON'T BELIEVE: READ MOREDETAILS DON'T IGNORE THIS!,1,Synthetic_Fake_Augmented
SHOCKING!!! LAWYERS CRITICAL TO ENDING CORRUPTION IN NIGERIA – NBA COMMITTEE SHARE TO ALL GROUPS!,1,Synthetic_Fake_Augmented
"WHO declares Ebola outbreak in DRC, Uganda global health emergency",0,PremiumTimes_Real
FINAL WARNING: non Gamstop casinos !!!,1,Synthetic_Fake_Augmented
"CONFIRMED!!! INVESTIGATION: The illegal timber trade fuelling terrorism in North-central Nigeria, Benin !!!",1,Synthetic_Fake_Augmented
BREAKING NEWS: GERIAUSI KAZINO INTERNETU FORWARD IMMEDIATELY!,1,Synthetic_Fake_Augmented
Online Kaszinó Magyar,0,PremiumTimes_Real
Centre for Investigative Journalism,0,PremiumTimes_Real
CONFIRMED!!! Geriausi kazino internetu SHARE TO ALL GROUPS!,1,Synthetic_Fake_Augmented
YOU WON'T BELIEVE: FISCAL BREACH UNCOVERED: HOW IMO UNDER UZODINMA SPENT N101.5 BILLION IN UNAPPROVED FUNDS SHARE TO ALL GROUPS!,1,Synthetic_Fake_Augmented
"SHOCKING!!! CONTENT MONETISATION: THE INTERNET IS REWARDING HARM, AND WOMEN ARE PAYING THE PRICE, BY CHIOMA AGWUEGBO FORWARD IMMEDIATELY!",1,Synthetic_Fake_Augmented
Abdulkareem Haruna,0,PremiumTimes_Real
FINAL WARNING: Read moreDetails SHARE TO ALL GROUPS!,1,Synthetic_Fake_Augmented
Read moreDetails,0,PremiumTimes_Real
SPECIAL REPORT: How families coped with 10-year closure of 23 schools in Oyo,0,PremiumTimes_Real
YOU WON'T BELIEVE: 2024 EDO GOVERNORSHIP ELECTION DON'T IGNORE THIS!,1,Synthetic_Fake_Augmented
"URGENT SHARE NOW: Chelle picks Osimhen, Lookman for Portugal, Poland friendlies, names seven NPFL stars for Unity Cup !!!",1,Synthetic_Fake_Augmented
Modern Slavery: Inside Nigerian communities where children are sold into marriage (II),0,PremiumTimes_Real
Our Digital Network,0,PremiumTimes_Real
CONFIRMED!!! MODERN SLAVERY: INSIDE NIGERIAN COMMUNITIES WHERE CHILDREN ARE SOLD INTO MARRIAGE (II) ???,1,Synthetic_Fake_Augmented
INVESTIGATION: Inside Nigerian communities where children are forced into marriage (1),0,PremiumTimes_Real
SHOCKING!!! Features and Interviews DON'T IGNORE THIS!,1,Synthetic_Fake_Augmented
Read moreDetails,0,PremiumTimes_Real
"Eid and the epidemic of empty pockets, By Reuben Abati",0,PremiumTimes_Real
Abdulqudus Ogundapo,0,PremiumTimes_Real
Nigeria intensifies surveillance as Ebola outbreak spreads in Central Africa – NCDC,0,PremiumTimes_Real
2024 Edo Governorship Election,0,PremiumTimes_Real
Jury begins deliberation in Diezani Alison-Madueke’s bribery trial,0,PremiumTimes_Real
Parliament Watch,0,PremiumTimes_Real
Онлайн казино Казахстан,0,PremiumTimes_Real
"Chelle picks Osimhen, Lookman for Portugal, Poland friendlies, names seven NPFL stars for Unity Cup",0,PremiumTimes_Real
Business Specials,0,PremiumTimes_Real
"CONFIRMED!!! INSIDE THE INFORMANT NETWORKS UNDERMINING NIGERIA’S ANTI-BANDITRY CAMPAIGN, BY SAMUEL ARUWAN !!!",1,Synthetic_Fake_Augmented
Headline Stories,0,PremiumTimes_Real
"NDC as the new frontier of opposition, By Majeed Dahiru",0,PremiumTimes_Real
Online Kaszinó Magyar,0,PremiumTimes_Real
FINAL WARNING: MORE SPORTS NEWS SHARE TO ALL GROUPS!,1,Synthetic_Fake_Augmented
Special Reports/Investigations,0,PremiumTimes_Real
CONFIRMED!!! Read moreDetails ???,1,Synthetic_Fake_Augmented
URGENT SHARE NOW: Special Reports and Investigations READ AND SHARE!,1,Synthetic_Fake_Augmented
YOU WON'T BELIEVE: DRC-Uganda Ebola emergency followed IHR procedures — WHO DON'T IGNORE THIS!,1,Synthetic_Fake_Augmented
Modern Slavery: Inside Nigerian communities where children are sold into marriage (II),0,PremiumTimes_Real
YOU WON'T BELIEVE: SPECIAL REPORT: NIGERIA’S MARITIME UNIVERSITY UPGRADE STALLS AS BILLIONS FLOW INTO REPEALED ACADEMY SHARE TO ALL GROUPS!,1,Synthetic_Fake_Augmented
LIST: Federal Unity Colleges in Nigeria,0,PremiumTimes_Real
FINAL WARNING: Features and Interviews SHARE TO ALL GROUPS!,1,Synthetic_Fake_Augmented
Press Attack Tracker,0,PremiumTimes_Real
YOU WON'T BELIEVE: ANOTHER FORMER MINISTER BOYCOTTS GOMBE APC GOVERNORSHIP PRIMARY FORWARD IMMEDIATELY!,1,Synthetic_Fake_Augmented
"Dangote refinery cuts aviation fuel price to N1,650",0,PremiumTimes_Real
BREAKING NEWS: SPECIAL REPORT: How families coped with 10-year closure of 23 schools in Oyo READ AND SHARE!,1,Synthetic_Fake_Augmented
INVESTIGATION: Inside Nigerian communities where children are forced into marriage (1),0,PremiumTimes_Real
#EndSARS Dashboard,0,PremiumTimes_Real
BREAKING NEWS: MODERN SLAVERY: INSIDE NIGERIAN COMMUNITIES WHERE CHILDREN ARE SOLD INTO MARRIAGE (II) FORWARD IMMEDIATELY!,1,Synthetic_Fake_Augmented
Read moreDetails,0,PremiumTimes_Real
URGENT SHARE NOW: ONLINE KASZINÓ MAGYAR !!!,1,Synthetic_Fake_Augmented
"WHO says finances stabilised after restructuring, funding shocks",0,PremiumTimes_Real
YOU WON'T BELIEVE: Special Reports/Investigations SHARE TO ALL GROUPS!,1,Synthetic_Fake_Augmented
FINAL WARNING: ONLINE KASZINÓ MAGYAR DON'T IGNORE THIS!,1,Synthetic_Fake_Augmented
Analysis and Data,0,PremiumTimes_Real
SPECIAL REPORT: Nigeria’s maritime university upgrade stalls as billions flow into repealed academy,0,PremiumTimes_Real
YOU WON'T BELIEVE: 2024 EDO GOVERNORSHIP ELECTION FORWARD IMMEDIATELY!,1,Synthetic_Fake_Augmented
"South Africa doesn’t have a leadership crisis: It has a humanity crisis, By Nqobile Pamela Xaba",0,PremiumTimes_Real
URGENT SHARE NOW: READ MOREDETAILS !!!,1,Synthetic_Fake_Augmented
Oloyede made JAMB model for Nigeria’s public institutions – Cleric,0,PremiumTimes_Real
BREAKING NEWS: CENTRE FOR INVESTIGATIVE JOURNALISM SHARE TO ALL GROUPS!,1,Synthetic_Fake_Augmented
Read moreDetails,0,PremiumTimes_Real
FINAL WARNING: Late arrival of officials stalls APC’s state assembly primaries in Lagos READ AND SHARE!,1,Synthetic_Fake_Augmented
Read moreDetails,0,PremiumTimes_Real
Analysis and Data,0,PremiumTimes_Real
Data and Infographics,0,PremiumTimes_Real
Read moreDetails,0,PremiumTimes_Real
non Gamstop casinos,0,PremiumTimes_Real
EXCLUSIVE: Why Tinubu fired Wale Edun as finance minister,0,PremiumTimes_Real
CONFIRMED!!! Abdulqudus Ogundapo !!!,1,Synthetic_Fake_Augmented
"Candidate selection or civilian coup?, By Dakuku Peterside",0,PremiumTimes_Real
#EndSARS Dashboard,0,PremiumTimes_Real
YOU WON'T BELIEVE: READ MOREDETAILS FORWARD IMMEDIATELY!,1,Synthetic_Fake_Augmented
Headline Stories,0,PremiumTimes_Real
URGENT SHARE NOW: READ MOREDETAILS DON'T IGNORE THIS!,1,Synthetic_Fake_Augmented
"URGENT SHARE NOW: Eid and the epidemic of empty pockets, By Reuben Abati ???",1,Synthetic_Fake_Augmented
URGENT SHARE NOW: ONLINE KASZINÓ MAGYAR READ AND SHARE!,1,Synthetic_Fake_Augmented
Geriausi kazino internetu,0,PremiumTimes_Real
CONFIRMED!!! Headline Stories DON'T IGNORE THIS!,1,Synthetic_Fake_Augmented
YOU WON'T BELIEVE: Special Reports/Investigations ???,1,Synthetic_Fake_Augmented
"NDC as the new frontier of opposition, By Majeed Dahiru",0,PremiumTimes_Real
FINAL WARNING: Special Reports/Investigations DON'T IGNORE THIS!,1,Synthetic_Fake_Augmented
Analysis and Data,0,PremiumTimes_Real
SHOCKING!!! READ MOREDETAILS !!!,1,Synthetic_Fake_Augmented
"URGENT SHARE NOW: South Africa doesn’t have a leadership crisis: It has a humanity crisis, By Nqobile Pamela Xaba READ AND SHARE!",1,Synthetic_Fake_Augmented
Abdulqudus Ogundapo,0,PremiumTimes_Real
Special Reports and Investigations,0,PremiumTimes_Real
Nigeria’s Federal/States’ Budgets since 2005,0,PremiumTimes_Real
"2027: ‘I’m 63, you can’t call me boy, be careful!’ Kano governor warns Kwankwaso",0,PremiumTimes_Real
URGENT SHARE NOW: More Sports News DON'T IGNORE THIS!,1,Synthetic_Fake_Augmented
More Sports News,0,PremiumTimes_Real
YOU WON'T BELIEVE: READ MOREDETAILS SHARE TO ALL GROUPS!,1,Synthetic_Fake_Augmented
Business Specials,0,PremiumTimes_Real
URGENT SHARE NOW: Geriausi kazino internetu FORWARD IMMEDIATELY!,1,Synthetic_Fake_Augmented
Malabu Scandal Thread,0,PremiumTimes_Real
BREAKING NEWS: Lawyers critical to ending corruption in Nigeria – NBA committee ???,1,Synthetic_Fake_Augmented
URGENT SHARE NOW: Headline Stories READ AND SHARE!,1,Synthetic_Fake_Augmented
Read moreDetails,0,PremiumTimes_Real
Headline Stories,0,PremiumTimes_Real
"The Premium Times, Nigeria",0,PremiumTimes_Real
Read moreDetails,0,PremiumTimes_Real
URGENT SHARE NOW: EXCLUSIVE: WHY TINUBU FIRED WALE EDUN AS FINANCE MINISTER SHARE TO ALL GROUPS!,1,Synthetic_Fake_Augmented
SHOCKING!!! 2024 ONDO GOVERNORSHIP ELECTION READ AND SHARE!,1,Synthetic_Fake_Augmented
CONFIRMED!!! WHY I FINALLY WROTE MY MEMOIR AFTER 60 YEARS – GOWON !!!,1,Synthetic_Fake_Augmented
CONFIRMED!!! READ MOREDETAILS FORWARD IMMEDIATELY!,1,Synthetic_Fake_Augmented
URGENT SHARE NOW: READ MOREDETAILS FORWARD IMMEDIATELY!,1,Synthetic_Fake_Augmented
